Code commune;LIBGEO;DEP;Densité Médicale BV;Population;Evolution Population;Nb propriétaire;Nb Log Vacants;Nb Hotel;Nb Camping;PIB Régionnal
50110;Cerisy-la-Forêt;50;0,096211867;839;-43;248;31;0;0;34063
50111;Cerisy-la-Salle;50;0,091183372;936;3;233;29;0;0;34063
50112;La Chaise-Baudouin;50;0,114314449;396;-4;113;33;0;0;34063
50114;Les Chambres;50;0,088501509;92;6;18;4;0;0;34063
50115;Champcervon;50;0,088501509;157;0;46;11;0;0;34063
50116;Champcey;50;0,088501509;149;1;38;8;0;0;34063
50117;Champeaux;50;0,088501509;321;-12;100;5;0;0;34063
50118;Champrepus;50;0,084478713;237;-17;76;17;0;0;34063
50119;Les Champs-de-Losque;50;0,096211867;203;-5;61;9;0;0;34063
50120;Chanteloup;50;0,144150184;240;7;69;0;0;0;34063
50121;La Chapelle-Cécelin;50;0,084478713;215;4;52;16;0;0;34063
50123;La Chapelle-en-Juger;50;0,096211867;628;43;151;5;0;0;34063
50124;La Chapelle-Urée;50;0,114314449;122;-4;31;8;0;0;34063
50125;Chasseguey;50;0,065705665;88;-1;23;3;0;0;34063
50126;Chavoy;50;0,088501509;77;0;19;0;0;0;34063
50127;Chef-du-Pont;50;0,077103587;749;43;174;14;0;0;34063
50128;Le Chefresne;50;0,084478713;279;5;70;10;0;0;34063
50129;Cherbourg-Octeville;50;1;42288;3543;5297;1758;15;0;34063
50130;Chérencé-le-Héron;50;0,084478713;409;0;97;15;0;0;34063
50131;Chérencé-le-Roussel;50;0,106268857;330;-2;88;13;0;1;34063
50132;Les Chéris;50;0,092189071;235;0;65;2;0;0;34063
50133;Chèvreville;50;0,065705665;198;9;58;6;0;0;34063
50134;Chevry;50;0,046597385;82;5;22;3;0;0;34063
50135;Clitourps;50;0,091518605;138;0;48;3;0;0;34063
50136;Coigny;50;0,059336239;204;5;63;8;0;0;34063
50137;La Colombe;50;0,084478713;564;4;150;19;0;0;34063
50138;Colomby;50;0,10325176;429;30;118;11;0;0;34063
50139;Condé-sur-Vire;50;0,111632585;2983;130;767;25;0;0;34063
50140;Contrières;50;0,091183372;333;9;86;4;0;0;34063
50142;Cosqueville;50;0,091518605;495;-21;183;26;0;1;34063
50143;Coudeville-sur-Mer;50;0,144150184;738;3;214;14;1;1;34063
50144;Coulouvray-Boisbenâtre;50;0,084478713;538;-15;159;60;0;0;34063
50145;Courcy;50;0,091183372;470;0;140;13;0;0;34063
50146;Courtils;50;0,092189071;260;-4;79;17;1;1;34063
50147;Coutances;50;0,091183372;9546;233;1432;239;4;1;34063
50148;Couvains;50;0,096211867;387;18;124;8;0;0;34063
50149;Couville;50;1;820;50;238;5;0;0;34063
50150;Crasville;50;0,107609789;255;5;64;5;0;0;34063
50151;Créances;50;0,088166276;2014;22;530;106;0;1;34063
50152;Les Cresnays;50;0,114314449;271;-6;65;26;0;0;34063
50153;Cretteville;50;0,059336239;220;-11;77;10;0;0;34063
50154;La Croix-Avranchin;50;0,090848139;431;-1;114;28;0;1;34063
50155;Crollon;50;0,092189071;213;3;58;7;0;0;34063
50156;Crosville-sur-Douve;50;0,110962119;58;4;21;1;0;0;34063
50158;Cuves;50;0,114314449;360;4;75;15;0;0;34063
50159;Dangy;50;0,096211867;603;-8;158;9;0;0;34063
50160;Denneville;50;0,080455917;480;-30;182;31;1;1;34063
50161;Le Dézert;50;0,096211867;505;-28;152;8;0;0;34063
50162;Digosville;50;1;1451;74;413;19;0;0;34063
50163;Digulleville;50;0,080455917;247;7;64;3;0;0;34063
50164;Domjean;50;0,046597385;820;16;207;19;0;0;34063
50165;Donville-les-Bains;50;0,145826349;3358;6;929;112;0;2;34063
50166;Doville;50;0,059336239;257;9;72;5;0;0;34063
50167;Dragey-Ronthon;50;0,088501509;615;3;176;25;0;1;34063
50168;Ducey;50;0,092189071;2179;-65;498;59;2;1;34063
50169;Ecausseville;50;0,084813946;88;-1;20;5;0;0;34063
50170;Ecoquenéauville;50;0,077103587;68;-5;19;3;0;0;34063
50171;Eculleville;50;0,080455917;42;0;8;1;0;0;34063
50172;Emondeville;50;0,084813946;291;-8;74;6;0;0;34063
50173;Equeurdreville-Hainneville;50;1;18146;1559;3664;352;1;1;34063
50174;Equilly;50;0,088501509;128;0;28;3;0;0;34063
50175;Eroudeville;50;0,084813946;220;16;47;4;0;0;34063
50176;L' Etang-Bertrand;50;0,072410325;280;13;77;10;0;0;34063
50177;Etienville;50;0,10325176;344;-7;111;8;0;0;34063
50178;Fermanville;50;0,091518605;1418;45;437;23;0;1;34063
50179;Ferrières;50;0,065705665;66;0;9;2;0;0;34063
50180;Fervaches;50;0,046597385;285;0;69;8;0;0;34063
50181;Feugères;50;0,073416024;274;-13;86;20;0;0;34063
50182;La Feuillie;50;0,073416024;263;-12;94;16;0;0;34063
50183;Fierville-les-Mines;50;0,080455917;252;-14;74;17;0;0;34063
50184;Flamanville;50;0,090848139;1683;101;290;96;3;0;34063
50185;Fleury;50;0,084478713;760;23;203;16;0;0;34063
50186;Flottemanville;50;0,10325176;176;6;44;9;0;0;34063
50187;Flottemanville-Hague;50;1;731;64;181;10;0;0;34063
50188;Folligny;50;0,088501509;779;4;212;34;0;0;34063
50189;Fontenay;50;0,106268857;292;3;88;15;0;0;34063
50190;Fontenay-sur-Mer;50;0,084813946;176;6;55;5;0;0;34063
50191;Foucarville;50;0,077103587;108;-4;37;9;0;0;34063
50192;Fourneaux;50;0,046597385;90;0;24;3;0;0;34063
50193;Le Fresne-Poret;50;0,083808247;241;-9;63;10;0;0;34063
50194;Fresville;50;0,084813946;326;3;100;12;0;0;34063
50195;Gathemo;50;0,083808247;292;-13;76;14;0;0;34063
50196;Gatteville-le-Phare;50;0,091518605;566;-25;202;19;0;1;34063
50197;Gavray;50;0,130740865;1482;21;355;44;0;0;34063
50198;Geffosses;50;0,091183372;406;-26;131;10;0;1;34063
50199;Genêts;50;0,088501509;440;-25;161;9;0;2;34063
50200;Ger;50;0,106268857;953;-22;272;26;0;0;34063
50202;Giéville;50;0,111632585;589;28;167;7;1;0;34063
50203;La Glacerie;50;1;5403;370;1184;65;3;0;34063
50204;Glatigny;50;0,059336239;144;-2;42;1;0;0;34063
50205;La Godefroy;50;0,088501509;155;6;42;0;0;0;34063
50206;La Gohannière;50;0,088501509;86;-1;27;1;0;0;34063
50207;Golleville;50;0,110962119;168;-4;51;9;0;0;34063
50208;Gonfreville;50;0,073416024;153;1;45;4;0;0;34063
50209;Gonneville;50;1;852;59;233;6;0;0;34063
50210;Gorges;50;0,073416024;356;-14;117;15;0;0;34063
50211;Gouberville;50;0,091518605;137;-12;44;2;0;0;34063
50212;Gourbesville;50;0,077103587;156;-1;39;7;0;0;34063
50213;Gourfaleur;50;0,096211867;433;16;127;5;0;0;34063
50214;Gouvets;50;0,046597385;265;-1;75;14;0;0;34063
50215;Gouville-sur-Mer;50;0,116325846;1685;-31;528;85;0;2;34063
50216;Graignes;50;0,096211867;618;-9;175;14;0;0;34063
50217;Le Grand-Celland;50;0,114314449;448;-13;122;26;0;0;34063
50218;Granville;50;0,145826349;12688;-23;2644;552;7;1;34063
50219;Gratot;50;0,091183372;611;13;176;12;0;0;34063
50220;Gréville-Hague;50;0,080455917;721;48;187;10;0;0;34063
50221;Grimesnil;50;0,130740865;51;0;11;1;0;0;34063
50222;Grosville;50;0,090848139;623;12;191;6;0;0;34063
50223;Guéhébert;50;0,091183372;135;1;31;6;0;0;34063
50224;Guilberville;50;0,111632585;821;18;215;30;0;0;34063
50225;Le Guislain;50;0,084478713;122;-3;37;8;0;0;34063
50227;Le Ham;50;0,084813946;349;14;83;8;0;0;34063
50228;Hambye;50;0,130740865;1120;-22;278;81;1;0;34063
50229;Hamelin;50;0,065705665;123;2;33;8;0;0;34063
50230;Hardinvast;50;1;804;39;247;18;0;0;34063
50231;Hauteville-sur-Mer;50;0,135434127;619;-30;209;14;0;2;34063
50232;Hauteville-la-Guichard;50;0,091183372;373;-7;121;8;0;0;34063
50233;Hautteville-Bocage;50;0,10325176;88;-5;27;1;0;0;34063
50234;La Haye-Bellefond;50;0,084478713;69;-5;18;4;0;0;34063
50235;La Haye-d'Ectot;50;0,080455917;195;4;66;6;0;0;34063
50236;La Haye-du-Puits;50;0,059336239;1878;85;363;81;0;0;34063
50237;La Haye-Pesnel;50;0,088501509;1320;-70;234;44;1;0;34063
50238;Héauville;50;0,090848139;373;31;98;5;0;0;34063
50239;Hébécrevon;50;0,096211867;969;50;250;18;0;0;34063
50240;Helleville;50;0,090848139;324;20;91;4;0;0;34063
50241;Hémevez;50;0,10325176;148;1;45;5;0;0;34063
50242;Herqueville;50;0,080455917;145;8;33;2;0;0;34063
50243;Heugueville-sur-Sienne;50;0,091183372;486;-9;166;4;0;0;34063
50244;Hérenguerville;50;0,135434127;128;9;42;4;0;0;34063
50245;Heussé;50;0,065705665;267;-8;68;4;0;0;34063
50246;Hiesville;50;0,079114985;69;-1;20;0;0;0;34063
50247;Hocquigny;50;0,088501509;144;2;34;9;0;0;34063
50248;Le Hommet-d'Arthenay;50;0,096211867;327;6;85;11;0;0;34063
50249;Houesville;50;0,079114985;223;0;54;7;0;0;34063
50250;Houtteville;50;0,079114985;81;2;24;6;0;0;34063
50251;Huberville;50;0,10325176;282;12;84;1;0;0;34063
50252;Hudimesnil;50;0,144150184;713;23;205;6;0;0;34063
50253;Huisnes-sur-Mer;50;0,085819645;151;-11;54;14;0;0;34063
50254;Husson;50;0,065705665;260;0;79;16;0;0;34063
50255;Hyenville;50;0,135434127;269;7;84;3;0;0;34063
50256;Isigny-le-Buat;50;0,065705665;3058;46;767;84;0;1;34063
50257;Jobourg;50;0,080455917;377;33;78;12;0;0;34063
50258;Joganville;50;0,084813946;84;6;19;2;0;0;34063
50259;Juilley;50;0,092189071;474;5;126;7;0;0;34063
50260;Juvigny-le-Tertre;50;0,106268857;675;13;156;26;0;0;34063
50261;Lamberville;50;0,111632585;169;-6;45;6;0;0;34063
50262;La Lande-d'Airou;50;0,084478713;482;0;123;17;0;0;34063
50263;Lapenty;50;0,065705665;434;6;114;29;0;0;34063
50265;Laulne;50;0,088166276;183;1;56;3;0;0;34063
50266;Lengronne;50;0,130740865;429;4;113;16;0;0;34063
50267;Lessay;50;0,088166276;1768;93;350;53;0;0;34063
50268;Lestre;50;0,084813946;224;-6;68;0;0;0;34063
50269;Liesville-sur-Douve;50;0,079114985;153;-7;53;8;0;0;34063
50270;Lieusaint;50;0,10325176;333;14;101;0;0;0;34063
50271;Lingeard;50;0,083808247;86;0;24;6;0;0;34063
50272;Lingreville;50;0,135434127;917;-23;279;30;0;0;34063
50273;Lithaire;50;0,059336239;518;-20;167;32;0;0;34063
50274;Les Loges-Marchis;50;0,065705665;871;8;255;36;0;0;34063
50275;Les Loges-sur-Brécey;50;0,114314449;147;-5;39;15;0;0;34063
50276;Lolif;50;0,088501509;523;35;129;19;0;0;34063
50277;Longueville;50;0,145826349;529;11;182;11;0;0;34063
50278;Le Loreur;50;0,144150184;177;1;52;6;0;0;34063
50279;Le Lorey;50;0,096211867;556;27;138;22;0;0;34063
50280;Lozon;50;0,096211867;308;1;77;22;0;0;34063
50281;La Lucerne-d'Outremer;50;0,088501509;736;5;186;23;0;0;34063
50282;Le Luot;50;0,088501509;176;-7;44;3;0;0;34063
50283;La Luzerne;50;0,096211867;47;3;16;0;0;0;34063
50284;Macey;50;0,085819645;98;4;26;1;0;0;34063
50285;Magneville;50;0,072410325;282;-40;82;13;0;0;34063
50287;La Mancellière-sur-Vire;50;0,096211867;486;26;137;6;0;0;34063
50288;Marcey-les-Grèves;50;0,088501509;1093;13;330;18;1;0;34063
50289;Marchésieux;50;0,073416024;665;0;174;24;0;0;34063
50290;Marcilly;50;0,092189071;332;12;95;15;0;0;34063
50291;Margueray;50;0,084478713;128;-7;34;6;0;0;34063
50292;Marigny;50;0,096211867;1874;19;447;42;0;0;34063
50293;Martigny;50;0,065705665;318;1;83;17;0;0;34063
50294;Martinvast;50;1;1116;83;302;11;0;0;34063
50295;Maupertuis;50;0,084478713;127;-3;38;7;0;0;34063
50296;Maupertus-sur-Mer;50;0,091518605;270;16;85;4;0;1;34063
50297;La Meauffe;50;0,096211867;1035;32;283;17;0;0;34063
50298;Méautis;50;0,079114985;642;13;186;4;0;0;34063
50299;Le Mesnil;50;0,080455917;162;4;50;3;0;0;34063
50300;Le Mesnil-Adelée;50;0,106268857;167;0;50;5;0;0;34063
50301;Le Mesnil-Amand;50;0,130740865;145;-5;47;10;0;0;34063
50302;Le Mesnil-Amey;50;0,096211867;254;20;66;8;0;0;34063
50304;Le Mesnil-Aubert;50;0,091183372;152;0;32;4;0;0;34063
50305;Le Mesnil-au-Val;50;1;556;8;163;11;0;0;34063
50308;Le Mesnilbus;50;0,091183372;261;-1;77;10;0;0;34063
50310;Le Mesnil-Eury;50;0,096211867;150;0;45;2;0;0;34063
50311;Le Mesnil-Garnier;50;0,130740865;233;1;60;11;0;0;34063
50312;Le Mesnil-Gilbert;50;0,083808247;154;0;45;16;0;0;34063
50313;Le Mesnil-Herman;50;0,096211867;123;1;32;1;0;0;34063
50315;Le Mesnillard;50;0,065705665;271;-3;83;4;0;0;34063
50316;Le Mesnil-Opac;50;0,046597385;214;13;60;1;0;0;34063
50317;Le Mesnil-Ozenne;50;0,088501509;138;1;38;4;0;0;34063
50318;Le Mesnil-Rainfray;50;0,065705665;237;-9;65;6;0;0;34063
50319;Le Mesnil-Raoult;50;0,096211867;320;6;98;8;0;0;34063
50320;Le Mesnil-Rogues;50;0,130740865;143;-1;40;10;0;0;34063
50321;Le Mesnil-Rouxelin;50;0,096211867;441;20;128;3;0;0;34063
50323;Le Mesnil-Tôve;50;0,106268857;207;-7;57;8;0;0;34063
50324;Le Mesnil-Véneron;50;0,096211867;94;7;25;3;0;0;34063
50325;Le Mesnil-Vigot;50;0,096211867;214;-8;62;10;0;0;34063
50326;Le Mesnil-Villeman;50;0,130740865;243;-3;69;14;0;0;34063
50327;La Meurdraquière;50;0,145826349;144;-5;44;28;0;0;34063
50328;Millières;50;0,073416024;562;-30;183;25;0;0;34063
50329;Milly;50;0,065705665;330;0;97;33;0;0;34063
50330;Mobecq;50;0,059336239;208;4;65;8;0;0;34063
50332;Les Moitiers-d'Allonne;50;0,080455917;612;0;192;16;0;0;34063
50333;Les Moitiers-en-Bauptois;50;0,10325176;283;0;89;11;0;0;34063
50334;Montabot;50;0,084478713;272;2;72;14;0;0;34063
50335;Montaigu-la-Brisette;50;0,10325176;428;8;127;11;0;0;34063
50336;Montaigu-les-Bois;50;0,130740865;209;-5;66;8;0;0;34063
50337;Montanel;50;0,090848139;368;-18;111;20;0;0;34063
50338;Montbray;50;0,084478713;407;-22;103;12;0;0;34063
50339;Montchaton;50;0,135434127;333;5;98;8;0;0;34063
50340;Montcuit;50;0,091183372;175;6;45;8;0;0;34063
50341;Montebourg;50;0,084813946;2024;-75;324;51;1;0;34063
50342;Montfarville;50;0,107609789;859;12;268;15;0;0;34063
50343;Montgardon;50;0,059336239;418;8;130;14;0;0;34063
50345;Monthuchon;50;0,091183372;590;18;178;6;0;0;34063
50347;Montjoie-Saint-Martin;50;0,090848139;265;5;71;7;0;0;34063
50348;Montmartin-en-Graignes;50;0,079114985;522;-12;153;17;1;0;34063
50349;Montmartin-sur-Mer;50;0,135434127;1094;-28;309;43;1;4;34063
50350;Montpinchon;50;0,091183372;494;3;139;20;0;0;34063
50351;Montrabot;50;0,111632585;87;7;23;3;0;0;34063
50352;Montreuil-sur-Lozon;50;0,096211867;241;-2;73;7;0;0;34063
50353;Le Mont-Saint-Michel;50;0,085819645;46;1;9;5;11;0;34063
50354;Montsurvent;50;0,091183372;279;-2;84;14;0;0;34063
50355;Montviron;50;0,088501509;265;10;73;3;0;1;34063
50356;Moon-sur-Elle;50;0,096211867;813;28;196;27;0;0;34063
50357;Morigny;50;0,084478713;83;0;20;9;0;0;34063
50358;Morsalines;50;0,107609789;206;5;60;10;0;0;34063
50359;Mortain;50;0,106268857;2193;-29;409;139;1;1;34063
50360;Morville;50;0,10325176;262;12;68;7;0;0;34063
50361;La Mouche;50;0,088501509;148;2;36;11;0;0;34063
50362;Moulines;50;0,065705665;290;12;74;15;0;0;34063
50363;Moyon;50;0,046597385;894;45;170;22;0;0;34063
50364;Muneville-le-Bingard;50;0,091183372;539;-12;167;21;0;0;34063
50365;Muneville-sur-Mer;50;0,144150184;314;10;87;6;0;0;34063
50368;Nay;50;0,073416024;73;1;21;2;0;0;34063
50369;Négreville;50;0,072410325;734;25;204;4;0;0;34063
50370;Néhou;50;0,110962119;440;-12;127;12;0;0;34063
50371;Le Neufbourg;50;0,106268857;534;7;145;10;0;0;34063
50372;Neufmesnil;50;0,059336239;175;-12;41;0;0;0;34063
50373;Neuville-au-Plain;50;0,077103587;94;0;27;2;0;0;34063
50374;Neuville-en-Beaumont;50;0,110962119;45;0;16;0;0;0;34063
50375;Néville-sur-Mer;50;0,091518605;169;-8;50;4;0;0;34063
50376;Nicorps;50;0,091183372;377;19;104;10;0;0;34063
50378;Notre-Dame-de-Cenilly;50;0,091183372;689;-6;163;25;0;0;34063
50379;Notre-Dame-de-Livoye;50;0,114314449;121;-8;31;7;0;0;34063
50380;Notre-Dame-d'Elle;50;0,096211867;122;7;34;0;0;0;34063
50381;Notre-Dame-du-Touchet;50;0,106268857;658;-7;174;50;0;0;34063
50382;Nouainville;50;1;528;39;141;2;0;0;34063
50384;Octeville-l'Avenel;50;0,107609789;167;-3;60;5;0;0;34063
50385;Omonville-la-Petite;50;0,080455917;132;2;40;8;2;0;34063
50386;Omonville-la-Rogue;50;0,080455917;522;34;117;3;0;1;34063
50387;Orglandes;50;0,10325176;310;16;80;7;0;0;34063
50388;Orval;50;0,091183372;812;18;237;24;0;0;34063
50389;Ouville;50;0,091183372;399;10;100;14;0;0;34063
50390;Ozeville;50;0,084813946;124;1;37;1;0;0;34063
50391;Parigny;50;0,065705665;1708;-53;455;40;0;0;34063
50393;Percy;50;0,084478713;2127;-156;474;52;0;0;34063
50394;Périers;50;0,073416024;2558;-37;515;93;1;0;34063
50395;La Pernelle;50;0,107609789;303;12;81;3;0;0;34063
50396;Les Perques;50;0,072410325;161;0;50;0;0;0;34063
50397;Perriers-en-Beauficel;50;0,083808247;218;-10;69;1;0;0;34063
50398;Le Perron;50;0,111632585;142;0;31;3;0;0;34063
50399;Le Petit-Celland;50;0,114314449;161;-6;51;19;0;0;34063
50400;Picauville;50;0,10325176;1986;-15;416;67;0;1;34063
50401;Pierreville;50;0,090848139;586;26;164;12;0;0;34063
50402;Les Pieux;50;0,090848139;3474;408;514;92;1;1;34063
50403;Pirou;50;0,088166276;1319;-41;439;41;0;1;34063
50404;Placy-Montaigu;50;0,111632585;179;-1;49;1;0;0;34063
50405;Le Plessis-Lastelle;50;0,059336239;281;-10;75;15;0;0;34063
50406;Plomb;50;0,088501509;367;10;78;22;0;0;34063
50407;Poilley;50;0,092189071;668;3;214;10;0;0;34063
50408;Pontaubault;50;0,088501509;445;21;132;17;0;1;34063
50409;Pont-Hébert;50;0,096211867;1712;29;437;31;0;0;34063
50410;Pontorson;50;0,085819645;4109;-193;1064;187;8;2;34063
50411;Ponts;50;0,088501509;443;21;119;7;0;0;34063
50412;Portbail;50;0,080455917;1675;20;445;74;1;2;34063
50413;Précey;50;0,092189071;339;-2;110;12;0;0;34063
50414;Précorbin;50;0,111632585;428;8;128;8;0;0;34063
50415;Prétot-Sainte-Suzanne;50;0,059336239;355;-36;90;9;0;0;34063
50416;Querqueville;50;1;5147;402;1055;36;0;0;34063
50417;Quettehou;50;0,107609789;1475;20;407;36;1;1;34063
50418;Quettetot;50;0,072410325;562;27;164;11;0;0;34063
50419;Quettreville-sur-Sienne;50;0,135434127;1234;18;302;41;0;1;34063
50420;Quibou;50;0,096211867;817;7;226;25;0;0;34063
50421;Quinéville;50;0,084813946;294;-4;83;8;2;1;34063
50422;Raids;50;0,073416024;217;9;59;4;0;0;34063
50423;Rampan;50;0,096211867;212;5;71;5;0;0;34063
50425;Rauville-la-Bigot;50;0,072410325;861;17;243;18;0;0;34063
50426;Rauville-la-Place;50;0,110962119;436;-7;132;11;0;0;34063
50427;Ravenoville;50;0,077103587;252;-10;84;10;0;2;34063
50428;Reffuveille;50;0,106268857;498;-32;137;58;0;0;34063
50429;Regnéville-sur-Mer;50;0,135434127;794;-76;281;25;0;1;34063
50430;Reigneville-Bocage;50;0,110962119;28;-3;10;1;0;0;34063
50431;Remilly-sur-Lozon;50;0,096211867;557;10;150;14;0;0;34063
50432;Réthoville;50;0,091518605;124;1;41;6;0;0;34063
50433;Réville;50;0,107609789;1174;23;318;33;2;1;34063
50434;La Rochelle-Normande;50;0,088501509;254;5;65;12;0;0;34063
50435;Rocheville;50;0,072410325;559;18;168;3;0;0;34063
50436;Romagny;50;0,106268857;1013;0;309;37;1;0;34063
50437;Roncey;50;0,091183372;799;16;160;20;0;0;34063
50438;La Ronde-Haye;50;0,091183372;274;-4;93;8;0;0;34063
50440;Rouffigny;50;0,084478713;287;5;73;4;0;0;34063
50441;Rouxeville;50;0,111632585;299;27;70;10;0;0;34063
50442;Le Rozel;50;0,090848139;261;23;59;5;0;1;34063
50443;Sacey;50;0,085819645;516;-3;131;35;0;0;34063
50444;Saint-Amand;50;0,111632585;2004;81;524;28;0;0;34063
50445;Saint-André-de-Bohon;50;0,079114985;264;-13;93;17;0;0;34063
50446;Saint-André-de-l'Epine;50;0,096211867;464;14;128;4;0;0;34063
50447;Saint-Aubin-des-Préaux;50;0,145826349;379;18;112;6;0;1;34063
50448;Saint-Aubin-de-Terregatte;50;0,090848139;562;-6;158;24;0;0;34063
50449;Saint-Aubin-du-Perron;50;0,073416024;219;6;67;13;0;0;34063
50450;Saint-Barthélemy;50;0,106268857;361;10;107;10;0;0;34063
50451;Saint-Brice;50;0,088501509;115;1;33;3;0;0;34063
50452;Saint-Brice-de-Landelles;50;0,065705665;617;-4;184;28;0;0;34063
50453;Sainte-Cécile;50;0,084478713;728;20;204;23;1;0;34063
50454;Saint-Christophe-du-Foc;50;0,090848139;276;17;78;2;0;0;34063
50455;Saint-Clair-sur-l'Elle;50;0,096211867;865;26;192;16;0;0;34063
50456;Saint-Clément-Rancoudray;50;0,106268857;581;-23;173;31;0;0;34063
50457;Sainte-Colombe;50;0,110962119;157;4;41;8;0;0;34063
50458;Saint-Côme-du-Mont;50;0,079114985;462;-3;144;9;0;0;34063
50460;Sainte-Croix-Hague;50;0,080455917;608;44;163;3;0;0;34063
50461;Saint-Cyr;50;0,084813946;178;5;49;2;0;0;34063
50462;Saint-Cyr-du-Bailleul;50;0,065705665;443;-26;137;32;1;0;34063
50463;Saint-Denis-le-Gast;50;0,130740865;488;-25;138;39;1;0;34063
50464;Saint-Denis-le-Vêtu;50;0,091183372;590;19;144;13;0;0;34063
50465;Saint-Ebremond-de-Bonfossé;50;0,096211867;650;38;193;9;0;0;34063
50467;Saint-Floxel;50;0,084813946;417;22;115;15;0;0;34063
50468;Saint-Fromond;50;0,096211867;665;13;175;15;0;0;34063
50469;Sainte-Geneviève;50;0,107609789;293;11;90;4;0;0;34063
50470;Saint-Georges-de-Bohon;50;0,079114985;427;-2;117;2;0;0;34063
50471;Saint-Georges-de-la-Rivière;50;0,080455917;212;2;70;12;0;1;34063
50472;Saint-Georges-de-Livoye;50;0,114314449;181;-1;57;7;0;0;34063
50473;Saint-Georges-d'Elle;50;0,096211867;364;17;99;5;0;0;34063
50474;Saint-Georges-de-Rouelley;50;0,080455917;519;-30;150;34;0;0;34063
50475;Saint-Georges-Montcocq;50;0,096211867;896;38;272;15;0;0;34063
50476;Saint-Germain-d'Elle;50;0,096211867;198;0;57;0;0;0;34063
50477;Saint-Germain-des-Vaux;50;0,080455917;463;29;115;7;1;0;34063
50478;Saint-Germain-de-Tournebut;50;0,10325176;355;3;111;4;0;0;34063
50479;Saint-Germain-de-Varreville;50;0,077103587;119;-6;34;6;0;0;34063
50480;Saint-Germain-le-Gaillard;50;0,090848139;624;27;191;18;0;1;34063
50481;Saint-Germain-sur-Ay;50;0,088166276;797;-22;247;45;0;1;34063
50482;Saint-Germain-sur-Sèves;50;0,073416024;213;1;62;4;0;0;34063
50483;Saint-Gilles;50;0,096211867;783;25;212;11;0;0;34063
50484;Saint-Hilaire-du-Harcouët;50;0,065705665;4363;42;866;163;3;1;34063
50485;Saint-Hilaire-Petitville;50;0,079114985;1389;102;303;27;1;0;34063
50486;Saint-Jacques-de-Néhou;50;0,110962119;412;-14;121;20;0;0;34063
50487;Saint-James;50;0,090848139;2918;-42;555;94;1;0;34063
50488;Saint-Jean-de-Daye;50;0,096211867;614;10;131;8;0;0;34063
50489;Saint-Jean-de-la-Haize;50;0,088501509;400;-2;130;18;0;0;34063
50490;Saint-Jean-de-la-Rivière;50;0,080455917;278;1;87;9;0;3;34063
50491;Saint-Jean-de-Savigny;50;0,096211867;278;5;72;5;0;0;34063
50492;Saint-Jean-des-Baisants;50;0,111632585;994;39;289;18;0;0;34063
50493;Saint-Jean-des-Champs;50;0,145826349;1116;28;311;25;0;0;34063
50494;Saint-Jean-du-Corail;50;0,106268857;282;0;87;23;0;0;34063
50495;Saint-Jean-du-Corail-des-Bois;50;0,114314449;76;0;21;0;0;0;34063
50496;Saint-Jean-le-Thomas;50;0,088501509;396;-28;141;31;1;1;34063
50497;Saint-Jores;50;0,059336239;462;-121;112;19;0;0;34063
50498;Saint-Joseph;50;0,10325176;734;31;216;8;0;0;34063
50499;Saint-Laurent-de-Cuves;50;0,114314449;481;-23;136;43;0;0;34063
50500;Saint-Laurent-de-Terregatte;50;0,090848139;572;-8;138;20;0;1;34063
50502;Saint-Lô;50;0,096211867;20081;1362;3135;659;6;0;34063
50503;Saint-Lô-d'Ourville;50;0,080455917;481;-3;156;16;0;1;34063
50504;Saint-Louet-sur-Vire;50;0,046597385;172;14;37;1;0;0;34063
50505;Saint-Loup;50;0,088501509;477;13;140;14;0;0;34063
50506;Saint-Malo-de-la-Lande;50;0,116325846;305;-3;74;11;0;0;34063
50507;Saint-Marcouf;50;0,084813946;376;1;107;13;0;1;34063
